Category,City,Country/Region,Customer ID,Customer Name,Manufacturer,Order Date,Order ID,Postal Code,Product Name,Region,Segment,Segments Abbrev,Selected Year,Ship Date,Ship Mode,State/Province,Sub-Category,Discount,Profit,Profit CY,Profit PY,Quantity,Sales,Sales CY,Sales PY,Year
Office Supplies,Woodstock,United States,VM-21685,Valerie Mitchum,Crayola,7/16/2022,US-2022-109778,60098,"Crayola Anti Dust Chalk, 12/Pack",Central,Home Office,HO,TRUE,7/21/2022,Standard Class,Illinois,Art,0.2,$0.00K,$0.0K,,2,$0.0K,$0.0K,,2022
Office Supplies,Austin,United States,JK-16120,Julie Kriz,Newell,5/11/2022,US-2022-140298,78745,Newell 348,Central,Home Office,HO,TRUE,5/17/2022,Standard Class,Texas,Art,0.2,$0.00K,$0.0K,,2,$0.0K,$0.0K,,2022
Office Supplies,Dallas,United States,AH-10120,Adrian Hane,Newell,10/31/2022,US-2022-131632,75217,Newell 350,Central,Home Office,HO,TRUE,11/4/2022,Standard Class,Texas,Art,0.2,$0.00K,$0.0K,,2,$0.0K,$0.0K,,2022
Office Supplies,Pasadena,United States,SN-20710,Steve Nguyen,Other,11/18/2021,US-2021-119963,77506,4009 Highlighters by Sanford,Central,Home Office,HO,FALSE,11/22/2021,Standard Class,Texas,Art,0.2,$0.00K,,$0.0K,2,$0.0K,,$0.0K,2021
Office Supplies,Dallas,United States,LS-16975,Lindsay Shagiari,Other,11/12/2022,US-2022-164168,75081,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Central,Home Office,HO,TRUE,11/18/2022,Standard Class,Texas,Envelopes,0.2,$0.00K,$0.0K,,2,$0.0K,$0.0K,,2022
Office Supplies,Houston,United States,MT-18070,Michelle Tran,Poly,9/25/2019,US-2019-112914,77041,Poly String Tie Envelopes,Central,Home Office,HO,FALSE,9/30/2019,Standard Class,Texas,Envelopes,0.2,$0.00K,,,2,$0.0K,,,2019
Office Supplies,Grand Prairie,United States,SZ-20035,Sam Zeldin,Other,11/4/2022,US-2022-105144,75051,Alphabetical Labels for Top Tab Filing,Central,Home Office,HO,TRUE,11/11/2022,Standard Class,Texas,Labels,0.2,$0.01K,$0.0K,,2,$0.0K,$0.0K,,2022
Office Supplies,Houston,United States,ED-13885,Emily Ducich,Other,11/23/2019,US-2019-110352,77036,Alphabetical Labels for Top Tab Filing,Central,Home Office,HO,FALSE,11/29/2019,Standard Class,Texas,Labels,0.2,$0.01K,,,2,$0.0K,,,2019
Office Supplies,Pasadena,United States,AS-10630,Ann Steele,Avery,9/29/2022,US-2022-100314,77506,Avery 499,Central,Home Office,HO,TRUE,10/5/2022,Standard Class,Texas,Labels,0.2,$0.00K,$0.0K,,2,$0.0K,$0.0K,,2022
Office Supplies,Pasadena,United States,SN-20710,Steve Nguyen,Avery,11/18/2021,US-2021-119963,77506,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Central,Home Office,HO,FALSE,11/22/2021,Standard Class,Texas,Labels,0.2,$0.02K,,$0.0K,2,$0.0K,,$0.0K,2021
Office Supplies,Elmhurst,United States,CR-12580,Clay Rozendal,Adams,4/18/2021,US-2021-155551,60126,"Adams Telephone Message Books, 5 1/4” x 11”",Central,Home Office,HO,FALSE,4/23/2021,Standard Class,Illinois,Paper,0.2,$0.00K,,$0.0K,2,$0.0K,,$0.0K,2021
Office Supplies,Austin,United States,JK-16120,Julie Kriz,Xerox,5/11/2022,US-2022-140298,78745,Xerox 1927,Central,Home Office,HO,TRUE,5/17/2022,Standard Class,Texas,Paper,0.2,$0.00K,$0.0K,,2,$0.0K,$0.0K,,2022
Office Supplies,Dallas,United States,MG-17650,Matthew Grinstein,Xerox,10/12/2022,US-2022-152933,75081,Xerox 1993,Central,Home Office,HO,TRUE,10/16/2022,Standard Class,Texas,Paper,0.2,$0.00K,$0.0K,,2,$0.0K,$0.0K,,2022
Office Supplies,Pasadena,United States,SN-20710,Steve Nguyen,Xerox,11/18/2021,US-2021-119963,77506,Xerox 1881,Central,Home Office,HO,FALSE,11/22/2021,Standard Class,Texas,Paper,0.2,$0.01K,,$0.0K,2,$0.0K,,$0.0K,2021
Office Supplies,Aurora,United States,TT-21460,Tonja Turnell,Other,4/22/2021,US-2021-109057,60505,Pizazz Global Quick File,Central,Home Office,HO,FALSE,4/27/2021,Standard Class,Illinois,Storage,0.2,$0.00K,,$0.0K,2,$0.0K,,$0.0K,2021
Office Supplies,Austin,United States,JK-16120,Julie Kriz,SAFCO,5/11/2022,US-2022-140298,78745,Safco Commercial Shelving,Central,Home Office,HO,TRUE,5/17/2022,Standard Class,Texas,Storage,0.2,-$0.01K,$0.0K,,2,$0.1K,$0.1K,,2022
Office Supplies,Dallas,United States,BF-11215,Benjamin Farhat,Other,10/26/2022,US-2022-102729,75217,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Central,Home Office,HO,TRUE,10/31/2022,Standard Class,Texas,Storage,0.2,$0.01K,$0.0K,,2,$0.1K,$0.1K,,2022
Office Supplies,Houston,United States,ED-13885,Emily Ducich,Acco,8/17/2022,US-2022-133102,77095,Acco Side-Punched Conventional Columnar Pads,Central,Home Office,HO,TRUE,8/24/2022,Standard Class,Texas,Supplies,0.2,$0.00K,$0.0K,,2,$0.0K,$0.0K,,2022
Office Supplies,Chicago,United States,ML-17755,Max Ludwig,Other,5/6/2022,US-2022-140242,60623,Blackstonian Pencils,Central,Home Office,HO,TRUE,5/11/2022,Standard Class,Illinois,Art,0.2,$0.00K,$0.0K,,3,$0.0K,$0.0K,,2022
Office Supplies,Houston,United States,ED-13885,Emily Ducich,Avery,8/17/2022,US-2022-133102,77095,Avery Fluorescent Highlighter Four-Color Set,Central,Home Office,HO,TRUE,8/24/2022,Standard Class,Texas,Art,0.2,$0.00K,$0.0K,,3,$0.0K,$0.0K,,2022
Office Supplies,Dallas,United States,SJ-20125,Sanjit Jacobs,Tyvek,3/8/2021,US-2021-130400,75217,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Central,Home Office,HO,FALSE,3/12/2021,Standard Class,Texas,Envelopes,0.2,$0.05K,,$0.0K,3,$0.1K,,$0.1K,2021
Office Supplies,Houston,United States,PO-19180,Philisse Overcash,Xerox,3/17/2022,US-2022-142867,77095,Xerox 1900,Central,Home Office,HO,TRUE,3/21/2022,Standard Class,Texas,Paper,0.2,$0.00K,$0.0K,,3,$0.0K,$0.0K,,2022
Office Supplies,Chicago,United States,DR-12940,Daniel Raglin,Sterilite,12/27/2020,US-2020-163783,60610,Sterilite Show Offs Storage Containers,Central,Home Office,HO,FALSE,1/1/2021,Standard Class,Illinois,Storage,0.2,$0.00K,,,3,$0.0K,,,2020
Office Supplies,Elmhurst,United States,CR-12580,Clay Rozendal,SAFCO,4/18/2021,US-2021-155551,60126,Safco Industrial Wire Shelving,Central,Home Office,HO,FALSE,4/23/2021,Standard Class,Illinois,Storage,0.2,-$0.05K,,$0.0K,3,$0.2K,,$0.2K,2021
Office Supplies,Dallas,United States,LS-16975,Lindsay Shagiari,Fellowes,11/12/2022,US-2022-164168,75081,Fellowes Neat Ideas Storage Cubes,Central,Home Office,HO,TRUE,11/18/2022,Standard Class,Texas,Storage,0.2,-$0.02K,$0.0K,,3,$0.1K,$0.1K,,2022
Office Supplies,Pasadena,United States,AS-10630,Ann Steele,Other,9/29/2022,US-2022-100314,77506,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Central,Home Office,HO,TRUE,10/5/2022,Standard Class,Texas,Envelopes,0.2,$0.01K,$0.0K,,4,$0.0K,$0.0K,,2022
Office Supplies,Bedford,United States,SD-20485,Shirley Daniels,Message Book,8/31/2020,US-2020-142139,76021,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Central,Home Office,HO,FALSE,9/5/2020,Standard Class,Texas,Paper,0.2,$0.01K,,,4,$0.0K,,,2020
Office Supplies,Houston,United States,SD-20485,Shirley Daniels,Xerox,4/15/2022,US-2022-141698,77041,Xerox 207,Central,Home Office,HO,TRUE,4/21/2022,Standard Class,Texas,Paper,0.2,$0.01K,$0.0K,,4,$0.0K,$0.0K,,2022
Office Supplies,Chicago,United States,PL-18925,Paul Lucas,Newell,4/16/2022,US-2022-109946,60610,Newell 325,Central,Home Office,HO,TRUE,4/21/2022,Standard Class,Illinois,Art,0.2,$0.00K,$0.0K,,5,$0.0K,$0.0K,,2022
Office Supplies,Houston,United States,KM-16375,Katherine Murray,Other,6/19/2020,US-2020-163734,77070,Recycled Steel Personal File for Hanging File Folders,Central,Home Office,HO,FALSE,6/24/2020,Standard Class,Texas,Storage,0.2,$0.01K,,,5,$0.2K,,,2020
Office Supplies,San Antonio,United States,PM-19135,Peter McVee,Avery,10/8/2021,US-2021-149685,78207,Avery 50,Central,Home Office,HO,FALSE,10/15/2021,Standard Class,Texas,Labels,0.2,$0.02K,,$0.0K,6,$0.1K,,$0.1K,2021
Office Supplies,Aurora,United States,FG-14260,Frank Gastineau,Fellowes,7/10/2022,US-2022-127460,60505,"Fellowes Mobile File Cart, Black",Central,Home Office,HO,TRUE,7/14/2022,Standard Class,Illinois,Storage,0.2,$0.03K,$0.0K,,6,$0.3K,$0.3K,,2022
Office Supplies,Chicago,United States,RB-19465,Rick Bensley,Avery,8/29/2021,US-2021-158568,60610,Avery Personal Creations Heavyweight Cards,Central,Home Office,HO,FALSE,9/2/2021,Standard Class,Illinois,Paper,0.2,$0.02K,,$0.0K,7,$0.1K,,$0.1K,2021
Office Supplies,Chicago,United States,MO-17800,Meg O'Connel,Adams,6/9/2022,US-2022-106663,60653,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Central,Home Office,HO,TRUE,6/13/2022,Standard Class,Illinois,Paper,0.2,$0.01K,$0.0K,,8,$0.0K,$0.0K,,2022
Office Supplies,Houston,United States,MT-18070,Michelle Tran,Xerox,9/25/2019,US-2019-112914,77041,Xerox 1954,Central,Home Office,HO,FALSE,9/30/2019,Standard Class,Texas,Paper,0.2,$0.01K,,,8,$0.0K,,,2019
Office Supplies,Pharr,United States,MH-18115,Mick Hernandez,SAFCO,8/23/2021,US-2021-160528,78577,SAFCO Boltless Steel Shelving,Central,Home Office,HO,FALSE,8/30/2021,Standard Class,Texas,Storage,0.2,-$0.17K,,-$0.2K,8,$0.7K,,$0.7K,2021
Office Supplies,Houston,United States,SN-20710,Steve Nguyen,Other,12/27/2020,US-2020-117415,77041,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Central,Home Office,HO,FALSE,12/31/2020,Standard Class,Texas,Envelopes,0.2,$0.04K,,,9,$0.1K,,,2020
Office Supplies,Houston,United States,GH-14410,Gary Hansen,Advantus,9/5/2021,US-2021-144540,77070,Advantus Map Pennant Flags and Round Head Tacks,Central,Home Office,HO,FALSE,9/10/2021,Standard Class,Texas,Fasteners,0.2,$0.00K,,$0.0K,9,$0.0K,,$0.0K,2021
Office Supplies,Chicago,United States,NF-18595,Nicole Fjeld,Easy-staple paper,9/7/2022,US-2022-100335,60610,Easy-staple paper,Central,Home Office,HO,TRUE,9/13/2022,Standard Class,Illinois,Paper,0.2,$0.03K,$0.0K,,9,$0.1K,$0.1K,,2022
Office Supplies,Houston,United States,CA-12055,Cathy Armstrong,Other,9/5/2020,US-2020-162621,77036,Stiletto Hand Letter Openers,Central,Home Office,HO,FALSE,9/11/2020,Standard Class,Texas,Supplies,0.2,-$0.01K,,,9,$0.1K,,,2020
Office Supplies,Chicago,United States,AG-10765,Anthony Garverick,Other,10/14/2022,US-2022-126123,60623,Catalog Binders with Expanding Posts,Central,Home Office,HO,TRUE,10/18/2022,Standard Class,Illinois,Binders,0.8,-$0.02K,$0.0K,,1,$0.0K,$0.0K,,2022
Office Supplies,Highland Park,United States,LB-16795,Laurel Beltran,XtraLife,11/13/2021,US-2021-162103,60035,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Central,Home Office,HO,FALSE,11/17/2021,Standard Class,Illinois,Binders,0.8,$0.00K,,$0.0K,2,$0.0K,,$0.0K,2021
Office Supplies,Dallas,United States,ME-17320,Maria Etezadi,GBC,6/19/2020,US-2020-144302,75081,"GBC White Gloss Covers, Plain Front",Central,Home Office,HO,FALSE,6/23/2020,Standard Class,Texas,Binders,0.8,-$0.01K,,,2,$0.0K,,,2020
Office Supplies,Houston,United States,MT-18070,Michelle Tran,Avery,9/25/2019,US-2019-112914,77041,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Central,Home Office,HO,FALSE,9/30/2019,Standard Class,Texas,Binders,0.8,$0.00K,,,2,$0.0K,,,2019
Office Supplies,Houston,United States,GH-14410,Gary Hansen,Eureka,9/5/2021,US-2021-144540,77070,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Central,Home Office,HO,FALSE,9/10/2021,Standard Class,Texas,Appliances,0.8,-$0.17K,,-$0.2K,3,$0.1K,,$0.1K,2021
Office Supplies,Chicago,United States,RB-19465,Rick Bensley,Avery,8/29/2021,US-2021-158568,60610,Avery Hidden Tab Dividers for Binding Systems,Central,Home Office,HO,FALSE,9/2/2021,Standard Class,Illinois,Binders,0.8,$0.00K,,$0.0K,3,$0.0K,,$0.0K,2021
Office Supplies,Chicago,United States,SN-20560,Skye Norling,Fellowes,9/10/2022,US-2022-152093,60653,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Central,Home Office,HO,TRUE,9/15/2022,Standard Class,Illinois,Binders,0.8,-$1.14K,-$1.1K,,3,$0.8K,$0.8K,,2022
Office Supplies,Dallas,United States,DB-13270,Deborah Brumfield,GBC,6/19/2022,US-2022-154011,75081,GBC Plasticlear Binding Covers,Central,Home Office,HO,TRUE,6/26/2022,Standard Class,Texas,Binders,0.8,-$0.01K,$0.0K,,3,$0.0K,$0.0K,,2022
Office Supplies,Fort Worth,United States,HP-14815,Harold Pawlan,Storex,11/22/2020,US-2020-118983,76106,Storex DuraTech Recycled Plastic Frosted Binders,Central,Home Office,HO,FALSE,11/26/2020,Standard Class,Texas,Binders,0.8,$0.00K,,,3,$0.0K,,,2020
Office Supplies,Houston,United States,CA-12055,Cathy Armstrong,Acco,9/5/2020,US-2020-162621,77036,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Central,Home Office,HO,FALSE,9/11/2020,Standard Class,Texas,Binders,0.8,-$0.01K,,,3,$0.0K,,,2020
Office Supplies,Houston,United States,LS-16975,Lindsay Shagiari,GBC,7/30/2021,US-2021-112025,77070,GBC VeloBind Cover Sets,Central,Home Office,HO,FALSE,8/4/2021,Standard Class,Texas,Binders,0.8,-$0.01K,,$0.0K,3,$0.0K,,$0.0K,2021
Office Supplies,Lubbock,United States,SC-20050,Sample Company A,Other,4/11/2022,US-2022-143028,79424,Flexible Leather- Look Classic Collection Ring Binder,Central,Home Office,HO,TRUE,4/18/2022,Standard Class,Texas,Binders,0.8,-$0.02K,$0.0K,,3,$0.0K,$0.0K,,2022
Office Supplies,Houston,United States,ED-13885,Emily Ducich,Belkin,8/17/2022,US-2022-133102,77095,Belkin Premiere Surge Master II 8-outlet surge protector,Central,Home Office,HO,TRUE,8/24/2022,Standard Class,Texas,Appliances,0.8,-$0.10K,-$0.1K,,4,$0.0K,$0.0K,,2022
Office Supplies,Rockford,United States,NF-18475,Neil Französisch,GBC,7/23/2021,US-2021-162404,61107,"GBC Laser Imprintable Binding System Covers, Desert Sand",Central,Home Office,HO,FALSE,7/27/2021,Standard Class,Illinois,Binders,0.8,-$0.02K,,$0.0K,4,$0.0K,,$0.0K,2021
Office Supplies,San Antonio,United States,MT-18070,Michelle Tran,Avery,10/24/2020,US-2020-156608,78207,Avery Non-Stick Binders,Central,Home Office,HO,FALSE,10/29/2020,Standard Class,Texas,Binders,0.8,-$0.01K,,,4,$0.0K,,,2020
Office Supplies,Fort Worth,United States,HP-14815,Harold Pawlan,Holmes,11/22/2020,US-2020-118983,76106,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Central,Home Office,HO,FALSE,11/26/2020,Standard Class,Texas,Appliances,0.8,-$0.12K,,,5,$0.1K,,,2020
Office Supplies,Bolingbrook,United States,TC-21475,Tony Chapman,Avery,11/22/2019,US-2019-112200,60440,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Central,Home Office,HO,FALSE,11/28/2019,Standard Class,Illinois,Binders,0.8,-$0.02K,,,5,$0.0K,,,2019
Office Supplies,Dallas,United States,LS-16975,Lindsay Shagiari,Other,11/12/2022,US-2022-164168,75081,Surelock Post Binders,Central,Home Office,HO,TRUE,11/18/2022,Standard Class,Texas,Binders,0.8,-$0.05K,$0.0K,,5,$0.0K,$0.0K,,2022
Office Supplies,Houston,United States,CA-12055,Cathy Armstrong,Acco,9/5/2020,US-2020-162621,77036,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Central,Home Office,HO,FALSE,9/11/2020,Standard Class,Texas,Binders,0.8,-$0.03K,,,5,$0.0K,,,2020
Office Supplies,Mcallen,United States,KN-16705,Kristina Nunn,Tripp Lite,10/18/2020,US-2020-105613,78501,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Central,Home Office,HO,FALSE,10/22/2020,Standard Class,Texas,Appliances,0.8,-$0.19K,,,6,$0.1K,,,2020
Office Supplies,Houston,United States,PO-19180,Philisse Overcash,GBC,3/17/2022,US-2022-142867,77095,GBC Plasticlear Binding Covers,Central,Home Office,HO,TRUE,3/21/2022,Standard Class,Texas,Binders,0.8,-$0.02K,$0.0K,,6,$0.0K,$0.0K,,2022
Office Supplies,Danville,United States,TC-21475,Tony Chapman,GBC,4/30/2022,US-2022-144582,61832,GBC Linen Binding Covers,Central,Home Office,HO,TRUE,5/5/2022,Standard Class,Illinois,Binders,0.8,-$0.07K,-$0.1K,,7,$0.0K,$0.0K,,2022
Office Supplies,Chicago,United States,AG-10765,Anthony Garverick,GBC,10/14/2022,US-2022-126123,60623,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Central,Home Office,HO,TRUE,10/18/2022,Standard Class,Illinois,Binders,0.8,-$0.04K,$0.0K,,9,$0.0K,$0.0K,,2022
Office Supplies,Arlington,United States,SC-20050,Sample Company A,GBC,9/30/2022,US-2022-130603,76017,GBC Instant Report Kit,Central,Home Office,HO,TRUE,10/6/2022,Standard Class,Texas,Binders,0.8,-$0.02K,$0.0K,,9,$0.0K,$0.0K,,2022
Office Supplies,Dallas,United States,SJ-20125,Sanjit Jacobs,Pressboard,3/8/2021,US-2021-130400,75217,Pressboard Hanging Data Binders for Unburst Sheets,Central,Home Office,HO,FALSE,3/12/2021,Standard Class,Texas,Binders,0.8,-$0.01K,,$0.0K,9,$0.0K,,$0.0K,2021
Office Supplies,Dallas,United States,LS-16975,Lindsay Shagiari,Avery,10/15/2020,US-2020-118766,75217,Avery Reinforcements for Hole-Punch Pages,Central,Home Office,HO,FALSE,10/22/2020,Standard Class,Texas,Binders,0.8,-$0.01K,,,10,$0.0K,,,2020
Office Supplies,Baltimore,United States,LS-16975,Lindsay Shagiari,BIC,11/28/2022,US-2022-117702,21215,BIC Brite Liner Grip Highlighters,East,Home Office,HO,TRUE,12/4/2022,Standard Class,Maryland,Art,0,$0.00K,$0.0K,,1,$0.0K,$0.0K,,2022
Office Supplies,New York City,United States,DB-13270,Deborah Brumfield,Boston,4/24/2020,US-2020-118227,10009,"BOSTON Ranger #55 Pencil Sharpener, Black",East,Home Office,HO,FALSE,4/28/2020,Standard Class,New York,Art,0,$0.01K,,,1,$0.0K,,,2020
Office Supplies,New York City,United States,JK-15640,Jim Kriz,Sanford,12/15/2020,US-2020-137225,10009,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",East,Home Office,HO,FALSE,12/19/2020,Standard Class,New York,Art,0,$0.00K,,,1,$0.0K,,,2020
Office Supplies,Providence,United States,DR-12940,Daniel Raglin,Ibico,10/4/2021,US-2021-140158,2908,Ibico Plastic Spiral Binding Combs,East,Home Office,HO,FALSE,10/8/2021,Standard Class,Rhode Island,Binders,0,$0.01K,,$0.0K,1,$0.0K,,$0.0K,2021
Office Supplies,New York City,United States,PS-19045,Penelope Sewall,Other,4/4/2022,US-2022-109211,10011,Brown Kraft Recycled Envelopes,East,Home Office,HO,TRUE,4/10/2022,Standard Class,New York,Envelopes,0,$0.01K,$0.0K,,1,$0.0K,$0.0K,,2022
Office Supplies,Wilmington,United States,LB-16795,Laurel Beltran,Avery,7/31/2022,US-2022-147032,19805,Avery Personal Creations Heavyweight Cards,East,Home Office,HO,TRUE,8/4/2022,Standard Class,Delaware,Paper,0,$0.01K,$0.0K,,1,$0.0K,$0.0K,,2022
Office Supplies,New Brunswick,United States,SJ-20125,Sanjit Jacobs,Wirebound,4/10/2022,US-2022-161984,8901,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",East,Home Office,HO,TRUE,4/15/2022,Standard Class,New Jersey,Paper,0,$0.00K,$0.0K,,1,$0.0K,$0.0K,,2022
Office Supplies,Plainfield,United States,TW-21025,Tamara Willingham,Xerox,7/21/2022,US-2022-127719,7060,Xerox 1993,East,Home Office,HO,TRUE,7/25/2022,Standard Class,New Jersey,Paper,0,$0.00K,$0.0K,,1,$0.0K,$0.0K,,2022
Office Supplies,New York City,United States,SL-20155,Sara Luxemburg,Xerox,12/10/2021,US-2021-100587,10024,Xerox 221,East,Home Office,HO,FALSE,12/14/2021,Standard Class,New York,Paper,0,$0.00K,,$0.0K,1,$0.0K,,$0.0K,2021
Office Supplies,Lawrence,United States,BF-11170,Ben Ferrer,SAFCO,12/14/2022,US-2022-151799,1841,Safco Industrial Shelving,East,Home Office,HO,TRUE,12/18/2022,Standard Class,Massachusetts,Storage,0,$0.00K,$0.0K,,1,$0.1K,$0.1K,,2022
Office Supplies,New York City,United States,NM-18445,Nathan Mautz,Other,11/4/2019,US-2019-164973,10024,"Trav-L-File Heavy-Duty Shuttle II, Black",East,Home Office,HO,FALSE,11/9/2019,Standard Class,New York,Storage,0,$0.01K,,,1,$0.0K,,,2019
Office Supplies,Clinton,United States,BT-11485,Brad Thomas,Kensington,12/27/2020,US-2020-165085,20735,Kensington 7 Outlet MasterPiece Power Center,East,Home Office,HO,FALSE,12/31/2020,Standard Class,Maryland,Appliances,0,$0.10K,,,2,$0.4K,,,2020
Office Supplies,New York City,United States,JK-15640,Jim Kriz,Kensington,12/25/2020,US-2020-143980,10011,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,East,Home Office,HO,FALSE,12/29/2020,Standard Class,New York,Appliances,0,$0.12K,,,2,$0.4K,,,2020
Office Supplies,Westfield,United States,Dp-13240,Dean percer,Other,1/15/2021,US-2021-152072,7090,American Pencil,East,Home Office,HO,FALSE,1/19/2021,Standard Class,New Jersey,Art,0,$0.00K,,$0.0K,2,$0.0K,,$0.0K,2021
Office Supplies,New York City,United States,NF-18595,Nicole Fjeld,Dixon,4/4/2020,US-2020-110667,10009,DIXON Ticonderoga Erasable Checking Pencils,East,Home Office,HO,FALSE,4/8/2020,Standard Class,New York,Art,0,$0.00K,,,2,$0.0K,,,2020
Office Supplies,New York City,United States,PP-18955,Paul Prost,Other,9/8/2019,US-2019-146815,10009,Nontoxic Chalk,East,Home Office,HO,FALSE,9/13/2019,Standard Class,New York,Art,0,$0.00K,,,2,$0.0K,,,2019
Office Supplies,New York City,United States,PO-19180,Philisse Overcash,Newell,8/11/2020,US-2020-156797,10035,Newell 330,East,Home Office,HO,FALSE,8/15/2020,Standard Class,New York,Art,0,$0.00K,,,2,$0.0K,,,2020
Office Supplies,Lewiston,United States,PS-19045,Penelope Sewall,ACCOHIDE,6/13/2020,US-2020-155054,4240,"ACCOHIDE 3-Ring Binder, Blue, 1""",East,Home Office,HO,FALSE,6/19/2020,Standard Class,Maine,Binders,0,$0.00K,,,2,$0.0K,,,2020
Office Supplies,Lewiston,United States,PS-19045,Penelope Sewall,Other,6/13/2020,US-2020-155054,4240,Recycled Easel Ring Binders,East,Home Office,HO,FALSE,6/19/2020,Standard Class,Maine,Binders,0,$0.01K,,,2,$0.0K,,,2020
Office Supplies,Revere,United States,Dp-13240,Dean percer,Other,12/13/2020,US-2020-139962,2151,Flexible Leather- Look Classic Collection Ring Binder,East,Home Office,HO,FALSE,12/20/2020,Standard Class,Massachusetts,Binders,0,$0.02K,,,2,$0.0K,,,2020
Office Supplies,Wheeling,United States,EH-14125,Eugene Hildebrand,Other,6/21/2022,US-2022-124744,26003,Zipper Ring Binder Pockets,East,Home Office,HO,TRUE,6/25/2022,Standard Class,West Virginia,Binders,0,$0.00K,$0.0K,,2,$0.0K,$0.0K,,2022
Office Supplies,Westfield,United States,Dp-13240,Dean percer,Other,1/15/2021,US-2021-152072,7090,Quality Park Security Envelopes,East,Home Office,HO,FALSE,1/19/2021,Standard Class,New Jersey,Envelopes,0,$0.02K,,$0.0K,2,$0.1K,,$0.1K,2021
